field_key,field_title,validity_stats,token_valid_ratio,char_valid_ratio,valid_tokens,invalid_tokens,tokens,token_validity_ratio_label,camel_case_flag,snake_case_flag,clean_word_flag,missing_field_title
req_description_text,,"{'token_valid_ratio': 0.6667, 'char_valid_ratio': 0.8333, 'valid_tokens': ['description', 'text'], 'invalid_tokens': ['req'], 'tokens': ['req', 'description', 'text']}",0.6667,0.8333,"['description', 'text']",['req'],"['req', 'description', 'text']",PARTIAL,False,True,False,True
safetyplan_text,Safety Plan,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.2857, 'valid_tokens': ['text'], 'invalid_tokens': ['safetyplan'], 'tokens': ['safetyplan', 'text']}",0.5,0.2857,['text'],['safetyplan'],"['safetyplan', 'text']",INVALID,False,True,False,False
response,Response:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
response,Client Response,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
notes_textbox,Notes:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['notes', 'textbox'], 'invalid_tokens': [], 'tokens': ['notes', 'textbox']}",1.0,1.0,"['notes', 'textbox']",[],"['notes', 'textbox']",VALID,False,True,False,False
plan_textbox,Plan:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['plan', 'textbox'], 'invalid_tokens': [], 'tokens': ['plan', 'textbox']}",1.0,1.0,"['plan', 'textbox']",[],"['plan', 'textbox']",VALID,False,True,False,False
notes_textbox,Notes:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['notes', 'textbox'], 'invalid_tokens': [], 'tokens': ['notes', 'textbox']}",1.0,1.0,"['notes', 'textbox']",[],"['notes', 'textbox']",VALID,False,True,False,False
plan_textbox,Plan:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['plan', 'textbox'], 'invalid_tokens': [], 'tokens': ['plan', 'textbox']}",1.0,1.0,"['plan', 'textbox']",[],"['plan', 'textbox']",VALID,False,True,False,False
notes_tb,Notes:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['notes', 'tb'], 'invalid_tokens': [], 'tokens': ['notes', 'tb']}",1.0,1.0,"['notes', 'tb']",[],"['notes', 'tb']",VALID,False,True,False,False
event_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['event', 'text'], 'invalid_tokens': [], 'tokens': ['event', 'text']}",1.0,1.0,"['event', 'text']",[],"['event', 'text']",VALID,False,True,False,True
intervention_text, ,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['intervention', 'text'], 'invalid_tokens': [], 'tokens': ['intervention', 'text']}",1.0,1.0,"['intervention', 'text']",[],"['intervention', 'text']",VALID,False,True,False,True
hide_PLAN_header, ,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['hide', 'plan', 'header'], 'invalid_tokens': [], 'tokens': ['hide', 'plan', 'header']}",1.0,1.0,"['hide', 'plan', 'header']",[],"['hide', 'plan', 'header']",VALID,False,True,False,True
hide_TREATMENT_header, ,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['hide', 'treatment', 'header'], 'invalid_tokens': [], 'tokens': ['hide', 'treatment', 'header']}",1.0,1.0,"['hide', 'treatment', 'header']",[],"['hide', 'treatment', 'header']",VALID,False,True,False,True
hide_ASSESSMENT_header, ,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['hide', 'assessment', 'header'], 'invalid_tokens': [], 'tokens': ['hide', 'assessment', 'header']}",1.0,1.0,"['hide', 'assessment', 'header']",[],"['hide', 'assessment', 'header']",VALID,False,True,False,True
situation,Situation,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['situation'], 'invalid_tokens': [], 'tokens': ['situation']}",1.0,1.0,['situation'],[],['situation'],VALID,False,False,False,False
response,Client Response,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
response,Client Response to Intervention,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
response,Client Response to Intervention,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
response,Client Response to Intervention,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
response,Client Response to Intervention,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
content_of_contact,Content of Contact,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['content', 'of', 'contact'], 'invalid_tokens': [], 'tokens': ['content', 'of', 'contact']}",1.0,1.0,"['content', 'of', 'contact']",[],"['content', 'of', 'contact']",VALID,False,True,False,False
action_taken,Action Taken/Referrals/Additional Needs,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['action', 'taken'], 'invalid_tokens': [], 'tokens': ['action', 'taken']}",1.0,1.0,"['action', 'taken']",[],"['action', 'taken']",VALID,False,True,False,False
goals_addressed,Goals Addressed,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['goals', 'addressed'], 'invalid_tokens': [], 'tokens': ['goals', 'addressed']}",1.0,1.0,"['goals', 'addressed']",[],"['goals', 'addressed']",VALID,False,True,False,False
situation_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['situation', 'text'], 'invalid_tokens': [], 'tokens': ['situation', 'text']}",1.0,1.0,"['situation', 'text']",[],"['situation', 'text']",VALID,False,True,False,True
response_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response', 'text'], 'invalid_tokens': [], 'tokens': ['response', 'text']}",1.0,1.0,"['response', 'text']",[],"['response', 'text']",VALID,False,True,False,True
purpose,Purpose,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['purpose'], 'invalid_tokens': [], 'tokens': ['purpose']}",1.0,1.0,['purpose'],[],['purpose'],VALID,False,False,False,False
response,Response,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
description,Description:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['description'], 'invalid_tokens': [], 'tokens': ['description']}",1.0,1.0,['description'],[],['description'],VALID,False,False,False,False
client_response,Client Response to Intervention,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['client', 'response'], 'invalid_tokens': [], 'tokens': ['client', 'response']}",1.0,1.0,"['client', 'response']",[],"['client', 'response']",VALID,False,True,False,False
client_intervsummary,"What client said, intervention, and summary of session:","{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.3158, 'valid_tokens': ['client'], 'invalid_tokens': ['intervsummary'], 'tokens': ['client', 'intervsummary']}",0.5,0.3158,['client'],['intervsummary'],"['client', 'intervsummary']",INVALID,False,True,False,False
client_response,Client response to intervention:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['client', 'response'], 'invalid_tokens': [], 'tokens': ['client', 'response']}",1.0,1.0,"['client', 'response']",[],"['client', 'response']",VALID,False,True,False,False
assigned_homework,"Assigned homework, action steps, or comments on plan:","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['assigned', 'homework'], 'invalid_tokens': [], 'tokens': ['assigned', 'homework']}",1.0,1.0,"['assigned', 'homework']",[],"['assigned', 'homework']",VALID,False,True,False,False
narrative,Brief Narrative of Session,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['narrative'], 'invalid_tokens': [], 'tokens': ['narrative']}",1.0,1.0,['narrative'],[],['narrative'],VALID,False,False,False,False
living_skills_text,Community Living Skills Note,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['living', 'skills', 'text'], 'invalid_tokens': [], 'tokens': ['living', 'skills', 'text']}",1.0,1.0,"['living', 'skills', 'text']",[],"['living', 'skills', 'text']",VALID,False,True,False,False
socialization_text,Socialization Note,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['socialization', 'text'], 'invalid_tokens': [], 'tokens': ['socialization', 'text']}",1.0,1.0,"['socialization', 'text']",[],"['socialization', 'text']",VALID,False,True,False,False
advocacy_text,Self-Advocacy Note,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['advocacy', 'text'], 'invalid_tokens': [], 'tokens': ['advocacy', 'text']}",1.0,1.0,"['advocacy', 'text']",[],"['advocacy', 'text']",VALID,False,True,False,False
supports_text,Developing Natural Supports Note,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['supports', 'text'], 'invalid_tokens': [], 'tokens': ['supports', 'text']}",1.0,1.0,"['supports', 'text']",[],"['supports', 'text']",VALID,False,True,False,False
sharing_text,Sharing Note,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['sharing', 'text'], 'invalid_tokens': [], 'tokens': ['sharing', 'text']}",1.0,1.0,"['sharing', 'text']",[],"['sharing', 'text']",VALID,False,True,False,False
topics_discussed,Topics Discussed:,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['topics', 'discussed'], 'invalid_tokens': [], 'tokens': ['topics', 'discussed']}",1.0,1.0,"['topics', 'discussed']",[],"['topics', 'discussed']",VALID,False,True,False,False
narrative,Narrative*,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['narrative'], 'invalid_tokens': [], 'tokens': ['narrative']}",1.0,1.0,['narrative'],[],['narrative'],VALID,False,False,False,False
status_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['status', 'text'], 'invalid_tokens': [], 'tokens': ['status', 'text']}",1.0,1.0,"['status', 'text']",[],"['status', 'text']",VALID,False,True,False,True
explanation_skills_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['explanation', 'skills', 'text'], 'invalid_tokens': [], 'tokens': ['explanation', 'skills', 'text']}",1.0,1.0,"['explanation', 'skills', 'text']",[],"['explanation', 'skills', 'text']",VALID,False,True,False,True
explanation_training_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['explanation', 'training', 'text'], 'invalid_tokens': [], 'tokens': ['explanation', 'training', 'text']}",1.0,1.0,"['explanation', 'training', 'text']",[],"['explanation', 'training', 'text']",VALID,False,True,False,True
narrative_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['narrative', 'text'], 'invalid_tokens': [], 'tokens': ['narrative', 'text']}",1.0,1.0,"['narrative', 'text']",[],"['narrative', 'text']",VALID,False,True,False,True
explanation_progress_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['explanation', 'progress', 'text'], 'invalid_tokens': [], 'tokens': ['explanation', 'progress', 'text']}",1.0,1.0,"['explanation', 'progress', 'text']",[],"['explanation', 'progress', 'text']",VALID,False,True,False,True
situation_text,Situation,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['situation', 'text'], 'invalid_tokens': [], 'tokens': ['situation', 'text']}",1.0,1.0,"['situation', 'text']",[],"['situation', 'text']",VALID,False,True,False,False
intervention_text,Intervention,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['intervention', 'text'], 'invalid_tokens': [], 'tokens': ['intervention', 'text']}",1.0,1.0,"['intervention', 'text']",[],"['intervention', 'text']",VALID,False,True,False,False
response_text,Response,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response', 'text'], 'invalid_tokens': [], 'tokens': ['response', 'text']}",1.0,1.0,"['response', 'text']",[],"['response', 'text']",VALID,False,True,False,False
observations,Observations,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['observations'], 'invalid_tokens': [], 'tokens': ['observations']}",1.0,1.0,['observations'],[],['observations'],VALID,False,False,False,False
response_outcome,Response/Outcome,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response', 'outcome'], 'invalid_tokens': [], 'tokens': ['response', 'outcome']}",1.0,1.0,"['response', 'outcome']",[],"['response', 'outcome']",VALID,False,True,False,False
prescreening_supplement,Prescreening Supplement,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.4545, 'valid_tokens': ['supplement'], 'invalid_tokens': ['prescreening'], 'tokens': ['prescreening', 'supplement']}",0.5,0.4545,['supplement'],['prescreening'],"['prescreening', 'supplement']",INVALID,False,True,False,False
narrative,Narrative,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['narrative'], 'invalid_tokens': [], 'tokens': ['narrative']}",1.0,1.0,['narrative'],[],['narrative'],VALID,False,False,False,False
focus,"What was the focus of the session (i.e alleviation of emotional disturbances, reversal or change of maladaptive Patters or behaviors, encouragement of personality growth or development)?","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['focus'], 'invalid_tokens': [], 'tokens': ['focus']}",1.0,1.0,['focus'],[],['focus'],VALID,False,False,False,False
response,"Describe the client's response to the intervention, progress made toward goals and clients strengths. If progress is not being made, describe reasons and barrier to progress.","{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,False,False,False,False
focus_text,,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['focus', 'text'], 'invalid_tokens': [], 'tokens': ['focus', 'text']}",1.0,1.0,"['focus', 'text']",[],"['focus', 'text']",VALID,False,True,False,True
session_text,Session Notes,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['session', 'text'], 'invalid_tokens': [], 'tokens': ['session', 'text']}",1.0,1.0,"['session', 'text']",[],"['session', 'text']",VALID,False,True,False,False
interventions_text,Interventions Used/Response to Interventions*,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['interventions', 'text'], 'invalid_tokens': [], 'tokens': ['interventions', 'text']}",1.0,1.0,"['interventions', 'text']",[],"['interventions', 'text']",VALID,False,True,False,False
progress_text,Progress*,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['progress', 'text'], 'invalid_tokens': [], 'tokens': ['progress', 'text']}",1.0,1.0,"['progress', 'text']",[],"['progress', 'text']",VALID,False,True,False,False
description,Description,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['description'], 'invalid_tokens': [], 'tokens': ['description']}",1.0,1.0,['description'],[],['description'],VALID,False,False,False,False
response_text,Client Response/Assessment,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response', 'text'], 'invalid_tokens': [], 'tokens': ['response', 'text']}",1.0,1.0,"['response', 'text']",[],"['response', 'text']",VALID,False,True,False,False
desc_education,Describe Education,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.6923, 'valid_tokens': ['education'], 'invalid_tokens': ['desc'], 'tokens': ['desc', 'education']}",0.5,0.6923,['education'],['desc'],"['desc', 'education']",INVALID,False,True,False,False
clin_obs,Clinical Observations,"{'token_valid_ratio': 0.0, 'char_valid_ratio': 0.0, 'valid_tokens': [], 'invalid_tokens': ['clin', 'obs'], 'tokens': ['clin', 'obs']}",0.0,0.0,[],"['clin', 'obs']","['clin', 'obs']",INVALID,False,True,False,False
client_response,Client Responses,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['client', 'response'], 'invalid_tokens': [], 'tokens': ['client', 'response']}",1.0,1.0,"['client', 'response']",[],"['client', 'response']",VALID,False,True,False,False
progress_towards,Progress Towards Recovery Plan Objectives,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['progress', 'towards'], 'invalid_tokens': [], 'tokens': ['progress', 'towards']}",1.0,1.0,"['progress', 'towards']",[],"['progress', 'towards']",VALID,False,True,False,False
desc_details,Describe details of housing service,"{'token_valid_ratio': 0.5, 'char_valid_ratio': 0.6364, 'valid_tokens': ['details'], 'invalid_tokens': ['desc'], 'tokens': ['desc', 'details']}",0.5,0.6364,['details'],['desc'],"['desc', 'details']",INVALID,False,True,False,False
clin_obs,Clinical Observations,"{'token_valid_ratio': 0.0, 'char_valid_ratio': 0.0, 'valid_tokens': [], 'invalid_tokens': ['clin', 'obs'], 'tokens': ['clin', 'obs']}",0.0,0.0,[],"['clin', 'obs']","['clin', 'obs']",INVALID,False,True,False,False
client_response,Client Responses,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['client', 'response'], 'invalid_tokens': [], 'tokens': ['client', 'response']}",1.0,1.0,"['client', 'response']",[],"['client', 'response']",VALID,False,True,False,False
