field_key,field_title,field_type,field_key_exists_in_library_flag,row_id,missing_field_title,token_valid_ratio,invalid_tokens,token_validity_ratio_label,containment_title,matched_tokens,key_tokens,title_tokens,containment_title_label,cosine_sim,cosine_verdict,nli_axis,nli_axis_label,len_ratio,facet_hard_mismatch,facet_partial_mismatch,facet_missing_context,facet_hidden_agent,facet_temporal_mismatch,facet_token_validity_issues,facet_title_missing,semantic_severity,structural_severity,final_severity,reasons
narrative,Tobacco Cessation Services Provided:,textarea,False,2281,False,1.0,[],VALID,0.0,[],['narrative'],"['service', 'cessation', 'tobacco', 'provide']",LOW,0.017393790185451508,LOW,0.0391402244696528,Uncertain,3.0,True,False,False,False,False,False,False,0.3169602043965313,1.0,0.7950880613189594,hard_mismatch
response,Client response (and family if applicable) to session provided: Prompt client to restate to reflect learning:,textarea,False,2282,False,1.0,[],VALID,0.0909,['response'],['response'],"['applicable', 'restate', 'learn', 'provide', 'response', 'reflect', 'session', 'if', 'client', 'prompt', 'family']",LOW,0.3168788254261017,LOW,0.4918893388944517,Weak Match,3.0,True,False,False,True,True,False,False,0.551720449296166,1.0,0.8655161347888498,"hard_mismatch, hidden_agent, temporal_mismatch"
housing_intervention,Content / Intervention and Progress,textarea,False,2284,False,1.0,[],VALID,0.3333,['intervention'],"['intervention', 'housing']","['intervention', 'content', 'progress']",LOW,0.5977557897567749,MEDIUM,-0.2777039977480708,Strong Contradiction,1.5,True,False,False,False,False,False,False,0.4293455376026112,1.0,0.8288036612807833,hard_mismatch
peer_intervention,Content / Intervention and Progress,textarea,False,2285,False,1.0,[],VALID,0.3333,['intervention'],"['intervention', 'peer']","['intervention', 'content', 'progress']",LOW,0.6745122671127319,MEDIUM,-0.2497861929196277,Partial Contradiction,1.5,False,True,False,False,False,False,False,0.4607478222579312,1.0,0.8382243466773793,partial_mismatch
residential_progress,"Progress (or lack of) towards Treatment Plans, Goals, Objectives addressed by this Progress Note",textarea,False,2286,False,1.0,[],VALID,0.1111,['progress'],"['progress', 'residential']","['towards', 'note', 'plan', 'address', 'progress', 'goal', 'objective', 'treatment', 'lack']",LOW,0.24757620692253113,LOW,-0.2910221220498462,Strong Contradiction,3.0,True,False,False,False,False,False,False,0.2980762254618055,1.0,0.7894228676385416,hard_mismatch
residential_assessment_plan,Case Manager's Assessment / Plan of Action,textarea,False,2287,False,1.0,[],VALID,0.4,"['assessment', 'plan']","['assessment', 'plan', 'residential']","['action', 'plan', 'case', 'manager', 'assessment']",LOW,0.4876525104045868,MEDIUM,-0.6413532553753549,Strong Contradiction,1.6666666666666667,True,False,False,False,False,False,False,0.2938897765087696,1.0,0.7881669329526308,hard_mismatch
lincoln_service,Service,textarea,False,2288,False,1.0,[],VALID,1.0,['service'],"['service', 'lincoln']",['service'],HIGH,0.6182378530502319,MEDIUM,-0.02864802493892126,Uncertain,0.5,False,False,False,False,False,False,False,0.5768769484333932,1.0,0.8730630845300179,
lincoln_next_steps,"Next Steps including, but not limited to, planned action steps by the provider or by the beneficiary, collaboration with the beneficiary, collaboration with other provider(s) and any update to the problem list as appropriate.",textarea,False,2289,False,1.0,[],VALID,0.1176,"['next', 'step']","['lincoln', 'next', 'step']","['problem', 'include', 'next', 'beneficiary', 'action', 'but', 'collaboration', 'plan', 'provider', 'step', 'other', 'update', 'appropriate', 'list', 'not', 'limited', 'any']",LOW,0.20113930106163025,LOW,-0.26944105915687644,Strong Contradiction,3.0,True,False,False,False,False,False,False,0.2912694725714261,1.0,0.7873808417714278,hard_mismatch
summary_text,Summary,textarea,False,2290,False,1.0,[],VALID,1.0,['summary'],"['summary', 'text']",['summary'],HIGH,0.720880389213562,MEDIUM,0.2744410690316684,Weak Match,0.5,False,False,False,False,False,False,False,0.698596437473569,1.0,0.9095789312420707,
additional_summary_text,Additional Summary,textarea,False,2292,False,1.0,[],VALID,1.0,"['additional', 'summary']","['additional', 'summary', 'text']","['additional', 'summary']",HIGH,0.78912752866745,MEDIUM,0.3236422577087128,Weak Match,0.6666666666666666,False,False,False,False,False,False,False,0.7338309359128488,1.0,0.9201492807738546,
psych_assessment_plan,Psych Assessment & Plan,textarea,False,2293,False,1.0,[],VALID,1.0,"['psych', 'assessment', 'plan']","['psych', 'assessment', 'plan']","['psych', 'assessment', 'plan']",HIGH,1.0000001192092896,HIGH,0.4381965836903649,Weak Match,1.0,False,False,False,False,False,False,False,0.8314590108698963,1.0,0.9494377032609689,
focus,"What was the focus of the session (i.e alleviation of emotional disturbances, reversal or change of maladaptive Patters or behaviors, encouragement of personality growth or development)?",textarea,False,2294,False,1.0,[],VALID,0.0625,['focus'],['focus'],"['focus', 'growth', 'what', 'patter', 'development', 'session', 'maladaptive', 'personality', 'encouragement', 'disturbance', 'change', 'reversal', 'behavior', 'emotional', 'ie', 'alleviation']",LOW,0.1666043996810913,LOW,0.1911364625136468,Uncertain,3.0,True,False,False,False,True,False,False,0.4135722586584214,1.0,0.8240716775975263,"hard_mismatch, temporal_mismatch"
response,"Describe the client's response to the intervention, progress made toward goals and clients strengths. If progress is not being made, describe reasons and barrier to progress.",textarea,False,2296,False,1.0,[],VALID,0.0769,['response'],['response'],"['strength', 'make', 'reason', 'response', 'intervention', 'toward', 'barrier', 'progress', 'goal', 'if', 'client', 'not', 'describe']",LOW,0.2802562117576599,LOW,0.1988459225840345,Uncertain,3.0,True,False,False,True,False,False,False,0.4514206403025083,1.0,0.8354261920907524,"hard_mismatch, hidden_agent"
GoalTB,Client Goal Addressed (FACE TO FACE ONLY),textarea,False,2299,False,1.0,[],VALID,0.2,['goal'],"['goal', 'tb']","['face', 'only', 'address', 'goal', 'client']",LOW,0.2790500819683075,LOW,0.06473026972192257,Uncertain,2.5,True,False,False,True,False,False,False,0.423134105507069,1.0,0.8269402316521206,"hard_mismatch, hidden_agent"
InterventionTB,Staff Intervention (FACE TO FACE ONLY),textarea,False,2302,False,1.0,[],VALID,0.25,['intervention'],"['intervention', 'tb']","['intervention', 'only', 'face', 'staff']",LOW,0.4318183362483978,MEDIUM,0.37481071336222704,Weak Match,2.0,False,True,False,True,False,False,False,0.5669887148831875,1.0,0.8700966144649562,"partial_mismatch, hidden_agent"
ResponseTB,Client Response to Intervention (FACE TO FACE ONLY),textarea,False,2304,False,1.0,[],VALID,0.2,['response'],"['tb', 'response']","['face', 'response', 'intervention', 'only', 'client']",LOW,0.29411205649375916,LOW,0.3663284448543273,Weak Match,2.5,True,False,False,True,False,False,False,0.518132150404426,1.0,0.8554396451213278,"hard_mismatch, hidden_agent"
PlanTB,Plan (What are the next Steps):,textarea,False,2306,False,1.0,[],VALID,0.25,['plan'],"['plan', 'tb']","['what', 'next', 'plan', 'step']",LOW,0.4257514774799347,MEDIUM,0.06612190305527053,Uncertain,2.0,False,True,False,False,True,False,False,0.47256201416056154,1.0,0.8417686042481685,"partial_mismatch, temporal_mismatch"
NotesTB,Notes:,textarea,False,2308,False,1.0,[],VALID,1.0,['note'],"['tb', 'note']",['note'],HIGH,0.5426421165466309,MEDIUM,0.3039072940338806,Weak Match,0.5,False,False,False,False,False,False,False,0.6539648231741534,1.0,0.896189446952246,
if_yes,If Yes Specify:,textarea,False,2311,False,1.0,[],VALID,0.6667,"['yes', 'if']","['yes', 'if']","['yes', 'if', 'specify']",PARTIAL,0.5829051733016968,MEDIUM,0.6254683163537723,Exact Match,1.5,False,False,False,False,False,False,False,0.7291820468966407,1.0,0.9187546140689922,
purpose_of, Purpose of Visit:,textarea,False,2312,False,1.0,[],VALID,0.5,['purpose'],['purpose'],"['purpose', 'visit']",PARTIAL,0.605932354927063,MEDIUM,0.17364164236333018,Uncertain,2.0,False,False,True,False,True,False,False,0.583872199187118,1.0,0.8751616597561354,"missing_context, temporal_mismatch"
behavioral_obs,Behavioral Observations:,textarea,False,2318,False,0.5,['obs'],INVALID,0.5,['behavioral'],"['ob', 'behavioral']","['observation', 'behavioral']",PARTIAL,0.5968284010887146,MEDIUM,0.11308019054520026,Uncertain,1.0,False,False,False,False,False,True,False,0.5629725774901745,0.5,0.5188917732470524,token_validity_issues
additional_comments,Additional Comments:,textarea,False,2319,False,1.0,[],VALID,1.0,"['additional', 'comment']","['additional', 'comment']","['additional', 'comment']",HIGH,1.0000001192092896,HIGH,0.8495600557403044,Exact Match,1.0,False,False,False,False,False,False,False,0.9548680524848782,1.0,0.9864604157454634,
fyes_spec,If Yes Specify:,textarea,False,2321,False,0.5,['fyes'],INVALID,0.0,[],"['fye', 'spec']","['yes', 'if', 'specify']",LOW,0.18647316098213196,LOW,0.5482111301755256,Weak Match,1.5,True,False,False,False,False,True,False,0.5204052873472973,0.5,0.5061215862041891,"hard_mismatch, token_validity_issues"
findings_planemptytxt,Findings and Plan,textarea,False,2322,False,0.5,['planemptytxt'],INVALID,0.5,['finding'],"['finding', 'planemptytxt']","['finding', 'plan']",PARTIAL,0.3275049924850464,LOW,-0.022262043304454835,Uncertain,1.0,False,True,False,False,False,True,False,0.44157288475417744,0.5,0.4824718654262532,"partial_mismatch, token_validity_issues"
note_topics,Note On Topics Discussed Findings & Plan:,textarea,False,2323,False,1.0,[],VALID,0.4,"['topic', 'note']","['topic', 'note']","['note', 'finding', 'plan', 'discuss', 'topic']",LOW,0.6481584310531616,MEDIUM,0.4371160771998085,Weak Match,2.5,False,True,False,False,False,False,False,0.665582352475891,1.0,0.8996747057427672,partial_mismatch
persons_involved, Persons involved in this event:,textarea,False,2324,False,1.0,[],VALID,0.6667,"['involve', 'person']","['involve', 'person']","['involve', 'event', 'person']",PARTIAL,0.7261533141136169,MEDIUM,0.721943822859998,Exact Match,1.5,False,False,False,False,False,False,False,0.8010991410920845,1.0,0.9403297423276253,
desc_activitytxt,Describe Individualized Activity,textarea,False,2327,False,0.0,"['desc', 'activitytxt']",INVALID,0.0,[],"['activitytxt', 'desc']","['individualized', 'describe', 'activity']",LOW,0.41205930709838867,MEDIUM,-0.0748011387862368,Uncertain,1.5,False,True,False,False,False,True,False,0.4011774504936455,0.0,0.12035323514809365,"partial_mismatch, token_validity_issues"
situation_text,Situation,textarea,False,2342,False,1.0,[],VALID,1.0,['situation'],"['situation', 'text']",['situation'],HIGH,0.5291401743888855,MEDIUM,0.07664078640041926,Uncertain,0.5,False,False,False,False,False,False,False,0.5817342882367914,1.0,0.8745202864710374,
intervention_text,Intervention,textarea,False,2343,False,1.0,[],VALID,1.0,['intervention'],"['intervention', 'text']",['intervention'],HIGH,0.7627306580543518,MEDIUM,0.10011331568965061,Uncertain,0.5,False,False,False,False,False,False,False,0.6588531921232007,1.0,0.8976559576369602,
response_text,Response,textarea,False,2344,False,1.0,[],VALID,1.0,['response'],"['text', 'response']",['response'],HIGH,0.5972064733505249,MEDIUM,0.1496995026613816,Uncertain,0.5,False,False,False,False,False,False,False,0.624071792803572,1.0,0.8872215378410715,
situation,Situation,textarea,False,2348,False,1.0,[],VALID,1.0,['situation'],['situation'],['situation'],HIGH,1.0,HIGH,0.41653296005897583,Weak Match,1.0,False,False,False,False,False,False,False,0.8249598880176927,1.0,0.9474879664053077,
response,Client Response,textarea,False,2351,False,1.0,[],VALID,0.5,['response'],['response'],"['response', 'client']",PARTIAL,0.5405397415161133,MEDIUM,0.4750499871861188,Weak Match,2.0,False,False,True,True,False,False,False,0.6546769186106697,1.0,0.8964030755832009,"missing_context, hidden_agent"
appointment,Next Appointment Date/Time,textarea,False,2353,False,1.0,[],VALID,0.25,['appointment'],['appointment'],"['next', 'date', 'time', 'appointment']",LOW,0.7023828625679016,MEDIUM,0.4142093128720984,Weak Match,3.0,False,True,False,False,True,False,False,0.659977652632,1.0,0.8979932957896,"partial_mismatch, temporal_mismatch"
situation,Situation,textarea,False,2354,False,1.0,[],VALID,1.0,['situation'],['situation'],['situation'],HIGH,1.0,HIGH,0.41653296005897583,Weak Match,1.0,False,False,False,False,False,False,False,0.8249598880176927,1.0,0.9474879664053077,
response,Client Response to Intervention,textarea,False,2357,False,1.0,[],VALID,0.3333,['response'],['response'],"['intervention', 'response', 'client']",LOW,0.40452325344085693,LOW,0.5065677372992986,Weak Match,3.0,True,False,False,True,False,False,False,0.6066572972220465,1.0,0.8819971891666138,"hard_mismatch, hidden_agent"
situation,Situation,textarea,False,2359,False,1.0,[],VALID,1.0,['situation'],['situation'],['situation'],HIGH,1.0,HIGH,0.41653296005897583,Weak Match,1.0,False,False,False,False,False,False,False,0.8249598880176927,1.0,0.9474879664053077,
stage,List treatment stage,textarea,False,2360,False,1.0,[],VALID,0.3333,['stage'],['stage'],"['list', 'treatment', 'stage']",LOW,0.43611234426498413,MEDIUM,0.34160369708851246,Weak Match,3.0,False,True,False,False,False,False,False,0.5666448124060489,1.0,0.8699934437218146,partial_mismatch
response,Client Response to Intervention,textarea,False,2363,False,1.0,[],VALID,0.3333,['response'],['response'],"['intervention', 'response', 'client']",LOW,0.40452325344085693,LOW,0.5065671649066491,Weak Match,3.0,True,False,False,True,False,False,False,0.6066571255042518,1.0,0.8819971376512755,"hard_mismatch, hidden_agent"
referral,Referral,textarea,False,2364,False,1.0,[],VALID,1.0,['referral'],['referral'],['referral'],HIGH,1.0,HIGH,0.5093107445749799,Weak Match,1.0,False,False,False,False,False,False,False,0.852793223372494,1.0,0.9558379670117481,
whyreferred,"If referred, please explain why.",textarea,False,2366,False,0.0,['whyreferred'],INVALID,0.0,[],['whyreferre'],"['please', 'explain', 'refer', 'why', 'if']",LOW,0.3190930187702179,LOW,0.543700145800286,Weak Match,3.0,True,False,False,False,False,True,False,0.558837949371151,0.0,0.1676513848113453,"hard_mismatch, token_validity_issues"
appt,Next Appoint Date/Time,textarea,False,2368,False,0.0,['appt'],INVALID,0.0,[],['appt'],"['next', 'date', 'appoint', 'time']",LOW,0.1960512399673462,LOW,0.16234870295100415,Uncertain,3.0,True,False,False,False,True,True,False,0.4075199828755051,0.0,0.12225599486265153,"hard_mismatch, temporal_mismatch, token_validity_issues"
situation,Situation,textarea,False,2369,False,1.0,[],VALID,1.0,['situation'],['situation'],['situation'],HIGH,1.0,HIGH,0.4165319365966508,Weak Match,1.0,False,False,False,False,False,False,False,0.8249595809789952,1.0,0.9474878742936985,
next_appointment,Next Appointment Date/Time,textarea,False,2373,False,1.0,[],VALID,0.5,"['next', 'appointment']","['next', 'appointment']","['next', 'date', 'time', 'appointment']",PARTIAL,0.7947189211845398,MEDIUM,0.6787355527987368,Exact Match,2.0,False,False,False,False,False,False,False,0.792036342194983,1.0,0.9376109026584949,
situation,Situation,textarea,False,2374,False,1.0,[],VALID,1.0,['situation'],['situation'],['situation'],HIGH,1.0,HIGH,0.4165319365966508,Weak Match,1.0,False,False,False,False,False,False,False,0.8249595809789952,1.0,0.9474878742936985,
response,Client Response,textarea,False,2377,False,1.0,[],VALID,0.5,['response'],['response'],"['response', 'client']",PARTIAL,0.5405397415161133,MEDIUM,0.4750505212157969,Weak Match,2.0,False,False,True,True,False,False,False,0.6546770788195732,1.0,0.8964031236458719,"missing_context, hidden_agent"
appt,Next Appointment Date/Time,textarea,False,2379,False,0.0,['appt'],INVALID,0.0,[],['appt'],"['next', 'date', 'time', 'appointment']",LOW,0.22131863236427307,LOW,0.23503821645448428,Weak Match,3.0,True,False,False,False,True,True,False,0.4369070546456272,0.0,0.13107211639368815,"hard_mismatch, temporal_mismatch, token_validity_issues"
nature_text,,textarea,False,2382,True,1.0,[],VALID,0.0,[],"['nature', 'text']",['nan'],LOW,0.13286598026752472,LOW,-0.06803345762381535,Uncertain,0.5,True,False,False,False,False,False,True,0.3194497567931128,0.0,0.09583492703793385,"hard_mismatch, title_missing"
men_stat_text,,textarea,False,2385,True,1.0,[],VALID,0.0,[],"['stat', 'man', 'text']",['nan'],LOW,0.1419280767440796,LOW,-0.10620969643820982,Uncertain,0.3333333333333333,True,False,False,False,False,False,True,0.31071551409176096,0.0,0.09321465422752828,"hard_mismatch, title_missing"
