field_key,field_title,containment_title,matched_tokens,key_tokens,title_tokens,containment_title_label,field_type,field_key_exists_in_library_flag,missing_field_title
content_of_contact,Content of Contact,1.0,"['contact', 'content']","['contact', 'content']","['contact', 'content']",HIGH,textarea,False,False
action_taken,Action Taken/Referrals/Additional Needs,0.4,"['action', 'take']","['action', 'take']","['take', 'need', 'action', 'referral', 'additional']",LOW,textarea,False,False
goals_addressed,Goals Addressed,1.0,"['goal', 'address']","['goal', 'address']","['goal', 'address']",HIGH,textarea,False,False
situation_text,,0.0,[],"['situation', 'text']",['nan'],LOW,textarea,False,True
response_text,,0.0,[],"['text', 'response']",['nan'],LOW,textarea,False,True
purpose,Purpose,1.0,['purpose'],['purpose'],['purpose'],HIGH,textarea,False,False
response,Response,1.0,['response'],['response'],['response'],HIGH,textarea,False,False
description,Description:,1.0,['description'],['description'],['description'],HIGH,textarea,False,False
client_response,Client Response to Intervention,0.6667,"['client', 'response']","['response', 'client']","['intervention', 'response', 'client']",PARTIAL,textarea,False,False
client_intervsummary,"What client said, intervention, and summary of session:",0.1667,['client'],"['intervsummary', 'client']","['intervention', 'what', 'session', 'say', 'client', 'summary']",LOW,textarea,False,False
client_response,Client response to intervention:,0.6667,"['client', 'response']","['response', 'client']","['intervention', 'response', 'client']",PARTIAL,textarea,False,False
assigned_homework,"Assigned homework, action steps, or comments on plan:",0.3333,"['assign', 'homework']","['assign', 'homework']","['action', 'comment', 'plan', 'step', 'homework', 'assign']",LOW,textarea,False,False
narrative,Brief Narrative of Session,0.3333,['narrative'],['narrative'],"['narrative', 'brief', 'session']",LOW,textarea,False,False
living_skills_text,Community Living Skills Note,0.5,"['live', 'skill']","['text', 'live', 'skill']","['community', 'live', 'note', 'skill']",PARTIAL,textarea,False,False
socialization_text,Socialization Note,0.5,['socialization'],"['socialization', 'text']","['socialization', 'note']",PARTIAL,textarea,False,False
advocacy_text,Self-Advocacy Note,0.3333,['advocacy'],"['advocacy', 'text']","['advocacy', 'note', 'self']",LOW,textarea,False,False
supports_text,Developing Natural Supports Note,0.25,['support'],"['support', 'text']","['natural', 'develop', 'support', 'note']",LOW,textarea,False,False
sharing_text,Sharing Note,0.5,['share'],"['share', 'text']","['share', 'note']",PARTIAL,textarea,False,False
topics_discussed,Topics Discussed:,1.0,"['discuss', 'topic']","['discuss', 'topic']","['discuss', 'topic']",HIGH,textarea,False,False
narrative,Narrative*,1.0,['narrative'],['narrative'],['narrative'],HIGH,textarea,False,False
status_text,,0.0,[],"['status', 'text']",['nan'],LOW,textarea,False,True
explanation_skills_text,,0.0,[],"['text', 'explanation', 'skill']",['nan'],LOW,textarea,False,True
explanation_training_text,,0.0,[],"['training', 'explanation', 'text']",['nan'],LOW,textarea,False,True
narrative_text,,0.0,[],"['narrative', 'text']",['nan'],LOW,textarea,False,True
explanation_progress_text,,0.0,[],"['progress', 'explanation', 'text']",['nan'],LOW,textarea,False,True
situation_text,Situation,1.0,['situation'],"['situation', 'text']",['situation'],HIGH,textarea,False,False
intervention_text,Intervention,1.0,['intervention'],"['intervention', 'text']",['intervention'],HIGH,textarea,False,False
response_text,Response,1.0,['response'],"['text', 'response']",['response'],HIGH,textarea,False,False
observations,Observations,1.0,['observation'],['observation'],['observation'],HIGH,textarea,False,False
response_outcome,Response/Outcome,1.0,"['outcome', 'response']","['outcome', 'response']","['outcome', 'response']",HIGH,textarea,False,False
prescreening_supplement,Prescreening Supplement,1.0,"['supplement', 'prescreene']","['supplement', 'prescreene']","['supplement', 'prescreene']",HIGH,textarea,False,False
narrative,Narrative,1.0,['narrative'],['narrative'],['narrative'],HIGH,textarea,False,False
focus,"What was the focus of the session (i.e alleviation of emotional disturbances, reversal or change of maladaptive Patters or behaviors, encouragement of personality growth or development)?",0.0625,['focus'],['focus'],"['focus', 'growth', 'what', 'patter', 'development', 'session', 'maladaptive', 'personality', 'encouragement', 'disturbance', 'change', 'reversal', 'behavior', 'emotional', 'ie', 'alleviation']",LOW,textarea,False,False
response,"Describe the client's response to the intervention, progress made toward goals and clients strengths. If progress is not being made, describe reasons and barrier to progress.",0.0769,['response'],['response'],"['strength', 'make', 'reason', 'response', 'intervention', 'toward', 'barrier', 'progress', 'goal', 'if', 'client', 'not', 'describe']",LOW,textarea,False,False
focus_text,,0.0,[],"['focus', 'text']",['nan'],LOW,textarea,False,True
session_text,Session Notes,0.5,['session'],"['session', 'text']","['session', 'note']",PARTIAL,textarea,False,False
interventions_text,Interventions Used/Response to Interventions*,0.3333,['intervention'],"['intervention', 'text']","['intervention', 'use', 'response']",LOW,textarea,False,False
progress_text,Progress*,1.0,['progress'],"['progress', 'text']",['progress'],HIGH,textarea,False,False
description,Description,1.0,['description'],['description'],['description'],HIGH,textarea,False,False
response_text,Client Response/Assessment,0.3333,['response'],"['text', 'response']","['response', 'assessment', 'client']",LOW,textarea,False,False
desc_education,Describe Education,0.5,['education'],"['education', 'desc']","['education', 'describe']",PARTIAL,textarea,False,False
clin_obs,Clinical Observations,0.0,[],"['clin', 'ob']","['clinical', 'observation']",LOW,textarea,False,False
client_response,Client Responses,1.0,"['client', 'response']","['response', 'client']","['response', 'client']",HIGH,textarea,False,False
progress_towards,Progress Towards Recovery Plan Objectives,0.4,"['progress', 'towards']","['progress', 'towards']","['towards', 'recovery', 'plan', 'progress', 'objective']",LOW,textarea,False,False
desc_details,Describe details of housing service,0.25,['detail'],"['detail', 'desc']","['detail', 'describe', 'service', 'housing']",LOW,textarea,False,False
clin_obs,Clinical Observations,0.0,[],"['clin', 'ob']","['clinical', 'observation']",LOW,textarea,False,False
client_response,Client Responses,1.0,"['client', 'response']","['response', 'client']","['response', 'client']",HIGH,textarea,False,False
progress_towards,Progress Towards Recovery Plan Objectives,0.4,"['progress', 'towards']","['progress', 'towards']","['towards', 'recovery', 'plan', 'progress', 'objective']",LOW,textarea,False,False
timelines,Timelines for Next Service,0.3333,['timeline'],['timeline'],"['service', 'next', 'timeline']",LOW,textarea,False,False
what_actions,What actions should the individual complete before next service?,0.25,"['action', 'what']","['action', 'what']","['individual', 'next', 'complete', 'should', 'action', 'what', 'before', 'service']",LOW,textarea,False,False
additional,Additional progress this session,0.3333,['additional'],['additional'],"['progress', 'additional', 'session']",LOW,textarea,False,False
additional,Additional progress this session,0.3333,['additional'],['additional'],"['progress', 'additional', 'session']",LOW,textarea,False,False
other_contact,Other contact,1.0,"['other', 'contact']","['other', 'contact']","['other', 'contact']",HIGH,textarea,False,False
significant_changes_model,My Significant Changes/Needs/Life Events since last review,0.2222,"['significant', 'change']","['model', 'significant', 'change']","['last', 'need', 'since', 'review', 'significant', 'event', 'my', 'change', 'life']",LOW,textarea,False,False
progressinterventionrecs,Progress/Intervention/Recommendations/Additional Comments,0.0,[],['progressinterventionrec'],"['intervention', 'recommendation', 'comment', 'progress', 'additional']",LOW,textarea,False,False
client_satisfaction_with_services_comment,Consumer/Parent/Guardian Satisfaction with Services Comment,0.5,"['service', 'comment', 'satisfaction']","['service', 'comment', 'satisfaction', 'client']","['comment', 'guardian', 'satisfaction', 'parent', 'consumer', 'service']",PARTIAL,textarea,False,False
Purpose,Purpose of Contact,0.5,['purpose'],['purpose'],"['purpose', 'contact']",PARTIAL,textarea,False,False
Response,Customer Response,0.5,['response'],['response'],"['customer', 'response']",PARTIAL,textarea,False,False
explanation,"Explanation (use direct quotes from Customer, when possible)",0.1429,['explanation'],['explanation'],"['when', 'direct', 'explanation', 'use', 'possible', 'customer', 'quote']",LOW,textarea,False,False
details,Describe details of follow up service,0.2,['detail'],['detail'],"['detail', 'up', 'follow', 'service', 'describe']",LOW,textarea,False,False
observations,Clinical Observations,0.5,['observation'],['observation'],"['clinical', 'observation']",PARTIAL,textarea,False,False
responses,Individuals Responses,0.5,['response'],['response'],"['individual', 'response']",PARTIAL,textarea,False,False
timeline,Timeline for Next Service,0.3333,['timeline'],['timeline'],"['service', 'next', 'timeline']",LOW,textarea,False,False
progress_towards_objectives,Progress towards objectives being addressed,0.75,"['progress', 'objective', 'towards']","['progress', 'objective', 'towards']","['progress', 'objective', 'towards', 'address']",PARTIAL,textarea,False,False
progress_towards_objectives_being_addressed,Progress towards objectives being addressed,1.0,"['progress', 'objective', 'towards', 'address']","['progress', 'objective', 'towards', 'address']","['progress', 'objective', 'towards', 'address']",HIGH,textarea,False,False
focus_intervention,Focus / Intervention,1.0,"['intervention', 'focus']","['intervention', 'focus']","['intervention', 'focus']",HIGH,textarea,False,False
plan_for_continuing_work,Plan for Continuing Work,1.0,"['work', 'plan', 'continue']","['work', 'plan', 'continue']","['work', 'plan', 'continue']",HIGH,textarea,False,False
effectiveness,Intervention Effectiveness,0.5,['effectiveness'],['effectiveness'],"['intervention', 'effectiveness']",PARTIAL,textarea,False,False
outcomes,Describe Outcomes,0.5,['outcome'],['outcome'],"['describe', 'outcome']",PARTIAL,textarea,False,False
information,Session Information,0.5,['information'],['information'],"['information', 'session']",PARTIAL,textarea,False,False
purpose,Purpose/Problem,0.5,['purpose'],['purpose'],"['purpose', 'problem']",PARTIAL,textarea,False,False
goals,Goals/Actions,0.5,['goal'],['goal'],"['goal', 'action']",PARTIAL,textarea,False,False
intervention_course,Interventions and Course of Treatment/Action,0.5,"['intervention', 'course']","['intervention', 'course']","['intervention', 'action', 'course', 'treatment']",PARTIAL,textarea,False,False
purpose,Purpose/Present,0.5,['purpose'],['purpose'],"['purpose', 'present']",PARTIAL,textarea,False,False
response,Response,1.0,['response'],['response'],['response'],HIGH,textarea,False,False
purpose,Purpose/Present,0.5,['purpose'],['purpose'],"['purpose', 'present']",PARTIAL,textarea,False,False
response,Response,1.0,['response'],['response'],['response'],HIGH,textarea,False,False
goal,Goal,1.0,['goal'],['goal'],['goal'],HIGH,textarea,False,False
interventions_plan,Planned Interventions,1.0,"['intervention', 'plan']","['intervention', 'plan']","['intervention', 'plan']",HIGH,textarea,False,False
transition_plan,Transition Plan,1.0,"['transition', 'plan']","['transition', 'plan']","['transition', 'plan']",HIGH,textarea,False,False
focus,Focus of Session,0.5,['focus'],['focus'],"['focus', 'session']",PARTIAL,textarea,False,False
care_plan,Care Plan,1.0,"['plan', 'care']","['plan', 'care']","['plan', 'care']",HIGH,textarea,False,False
current_service,"Describe current service(s), how the service addressed the beneficiary's behavioral health need (e.g., symptom, condition, diagnosis, and/or risk factors).",0.1333,"['current', 'service']","['current', 'service']","['condition', 'health', 'beneficiary', 'need', 'current', 'diagnosis', 'factor', 'address', 'eg', 'symptom', 'how', 'risk', 'service', 'behavioral', 'describe']",LOW,textarea,False,False
service,"Describe current service(s), how the service addressed the beneficiary's behavioral health need (e.g., symptom, condition, diagnosis, and/or risk factors).",0.0667,['service'],['service'],"['condition', 'health', 'beneficiary', 'need', 'current', 'diagnosis', 'factor', 'address', 'eg', 'symptom', 'how', 'risk', 'service', 'behavioral', 'describe']",LOW,textarea,False,False
goal,Goal,1.0,['goal'],['goal'],['goal'],HIGH,textarea,False,False
transition_plan,Transition Plan,1.0,"['transition', 'plan']","['transition', 'plan']","['transition', 'plan']",HIGH,textarea,False,False
presenting_issues,Today's presenting issues,0.6667,"['present', 'issue']","['present', 'issue']","['present', 'today', 'issue']",PARTIAL,textarea,False,False
