report_class_id,organization_name,field_key,field_title,field_type,field_key_definition,row_id,field_key_exists_in_library_flag,structural_severity,semantic_severity,final_severity,reasons,normalized_field_key,validity_stats,token_valid_ratio,char_valid_ratio,valid_tokens,invalid_tokens,tokens,token_validity_ratio_label,containment_title,matched_tokens,key_tokens,title_tokens,containment_title_label,cosine_sim,cosine_verdict,nli_axis,nli_axis_label,len_ratio,facet_title_missing,facet_hard_mismatch,facet_partial_mismatch,facet_missing_context,facet_hidden_agent,facet_temporal_mismatch,facet_token_validity_issues
MeridianCareCoordinationReport,Meridian,note_topics,Note On Topics Discussed Findings & Plan:,textarea,,2323,False,1.0,0.6740351855909836,0.902210555677295,partial_mismatch,note topics,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['note', 'topics'], 'invalid_tokens': [], 'tokens': ['note', 'topics']}",1.0,1.0,"['note', 'topics']",[],"['note', 'topics']",VALID,0.4,"['topic', 'note']","['topic', 'note']","['discuss', 'finding', 'note', 'topic', 'plan']",LOW,0.6763362884521484,MEDIUM,0.4371143301844638,Weak Match,1.5,False,False,True,False,False,False,False
MeridianCareCoordinationReport,Meridian,persons_involved, Persons involved in this event:,textarea,,2324,False,1.0,0.805747581311454,0.9417242743934362,,persons involved,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['persons', 'involved'], 'invalid_tokens': [], 'tokens': ['persons', 'involved']}",1.0,1.0,"['persons', 'involved']",[],"['persons', 'involved']",VALID,0.6667,"['involve', 'person']","['involve', 'person']","['involve', 'person', 'event']",PARTIAL,0.7416483163833618,MEDIUM,0.7219436213214848,Exact Match,1.5,False,False,False,False,False,False,False
MeridianCareCoordinationReport,Meridian,info_provided,Information provided on advance care planning/advance directives.,radio,,2325,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MeridianCareCoordinationReport,Meridian,comments,Comments:,textarea,"This field allows healthcare professionals to capture supplementary information at their discretion, without categorical limitations but may often include information not covered by other fields, or issues that require extra emphasis.",2326,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MeridianPeerCounselingReport,Meridian,desc_activitytxt,Describe Individualized Activity,textarea,,2327,False,0.0,0.40880126698308594,0.12264038009492578,"partial_mismatch, token_validity_issues",desc activitytxt,"{'token_valid_ratio': 0.0, 'char_valid_ratio': 0.0, 'valid_tokens': [], 'invalid_tokens': ['desc', 'activitytxt'], 'tokens': ['desc', 'activitytxt']}",0.0,0.0,[],"['desc', 'activitytxt']","['desc', 'activitytxt']",INVALID,0.0,[],"['activitytxt', 'desc']","['describe', 'individualized', 'activity']",LOW,0.43747174739837646,MEDIUM,-0.07480085745475679,Uncertain,1.5,False,False,True,False,False,False,True
MeridianReport,All Points North,client_present,Client Present:,radio,,2328,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MeridianReport,All Points North,others_present,Others Present:,radio,,2329,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MeridianReport,All Points North,others_present_comment,,textarea,"This field provides a record of the individuals who attended the meeting. The role of each attendee, such as 'Case Manager' or 'Foster Mother'. The attendees may include specialists from various disciplines or organizations, family members, friends and the client themselves. It also may note whether the individuals were present at session location or via telehealth.",2330,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MeridianReport,All Points North,level_of_participation,Level of Participation:,dropdown,,2331,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MeridianReport,All Points North,individual_additional_comments,Additional Comments:,textarea,This field allows healthcare professionals to capture supplementary information about the client that does not match other fields.,2332,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MeridianReport,All Points North,mood,Mood:,checkbox,,2333,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MeridianReport,All Points North,affect,Affect:,checkbox,,2334,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MeridianReport,All Points North,suicidal_ideations,SI/HI:,radio,,2335,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MeridianReport,All Points North,homicidal_ideations,,radio,,2336,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MeridianReport,All Points North,other_mental_health_issues,Other Mental Health Issues:,dropdown,,2337,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MeridianReport,All Points North,mental_status_additional_comments,Additional Comments:,textarea,"This field encompasses the therapist's comments, assessments, and observations that provide indications regarding the client's mental status. This may include, but is not limited to, orientation, reality testing, speech rate, thought process and moods. It may also include any recorded information regarding thoughts of self-harm or harm to others.",2338,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MeridianReport,All Points North,therapist_interventions,Therapist Interventions:,textarea,"This field describes the therapeutic interventions employed by the therapist during a therapy session. It may include the orientation/modality of therapy used, such as 'Motivational Interviewing,' 'CBT,' or 'DBT.' Specific interventions, such as 'Cognitive Defusion,' 'Validation,' or 'Emotion Regulation Skills,' may also be documented. The description may encompass the issue/therapeutic goals for which the intervention is intended.",2339,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MeridianReport,All Points North,response_to_interventions,Progress/Client Response to Interventions:,textarea,The Field ‘response_to_interventions' captures the client’s thoughts and feelings towards the various interventions administered by the therapist throughout the session. This might include different reactions towards the therapist’s suggestions or any type of therapeutic intervention. Response can be verbal and explicit or more implicit in the form of engagement level. May take into account progress or regression and prognosis. Should describe individual's engagement in session,2340,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MeridianReport,All Points North,comment_on_plan,Comment on Plan:,textarea,This field provides the expected actions to be taken by the client between the end of the current session and the beginning of the following session that will be conducive to working toward their treatment goals.,2341,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MorrisonSIRPNoteReport,Morrison Child and Family Services,situation_text,Situation,textarea,,2342,False,1.0,0.5613477523665763,0.8684043257099728,,situation text,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['situation', 'text'], 'invalid_tokens': [], 'tokens': ['situation', 'text']}",1.0,1.0,"['situation', 'text']",[],"['situation', 'text']",VALID,1.0,['situation'],"['text', 'situation']",['situation'],HIGH,0.46118518710136414,MEDIUM,0.07664065412055679,Uncertain,0.5,False,False,False,False,False,False,False
MorrisonSIRPNoteReport,Morrison Child and Family Services,intervention_text,Intervention,textarea,,2343,False,1.0,0.6588530769708213,0.8976559230912463,,intervention text,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['intervention', 'text'], 'invalid_tokens': [], 'tokens': ['intervention', 'text']}",1.0,1.0,"['intervention', 'text']",[],"['intervention', 'text']",VALID,1.0,['intervention'],"['intervention', 'text']",['intervention'],HIGH,0.7627305388450623,MEDIUM,0.10011305105767522,Uncertain,0.5,False,False,False,False,False,False,False
MorrisonSIRPNoteReport,Morrison Child and Family Services,response_text,Response,textarea,,2344,False,1.0,0.6240719161803008,0.8872215748540901,,response text,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response', 'text'], 'invalid_tokens': [], 'tokens': ['response', 'text']}",1.0,1.0,"['response', 'text']",[],"['response', 'text']",VALID,1.0,['response'],"['text', 'response']",['response'],HIGH,0.5972065329551697,MEDIUM,0.14969985431249985,Uncertain,0.5,False,False,False,False,False,False,False
MorrisonSIRPNoteReport,Morrison Child and Family Services,plan_text,Plan,textarea,"This field describes the future steps or action strategies for the patient's treatment. This is not your overall treatment plan, but what the therapist hopes to accomplish and the actions they and/or the client would like to take between sessions.It describes the specific plans or actions that are intended for the client, based on their unique situations, feelings and thoughts. It involves outlining practical steps to be taken by the client regarding their situation and work in therapy like investigating job options, making appointments, adjusting medication adherence, working on recognizing cognitive distortions or practicing coping skills.",2345,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCMCaseManagementReport,Gulf Coast Center,location,Location of Service,radio,"This field indicates the client's physical location during the session, including where they were when taking call for an online session (e.g., their home, a relative's home, a public park).",2346,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCMCaseManagementReport,Gulf Coast Center,talked_parent,Talked with parent of child?,checkbox,,2347,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCMCaseManagementReport,Gulf Coast Center,situation,Situation,textarea,,2348,False,1.0,0.824959625798324,0.9474878877394972,,situation,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['situation'], 'invalid_tokens': [], 'tokens': ['situation']}",1.0,1.0,['situation'],[],['situation'],VALID,1.0,['situation'],['situation'],['situation'],HIGH,1.0,HIGH,0.41653208599441377,Weak Match,1.0,False,False,False,False,False,False,False
NCMCaseManagementReport,Gulf Coast Center,progress,Progress or lack of progress,textarea,"This field contains information on the client’s progress toward their treatment goals or objectives, including their current state, actions taken, improvements or achievements, and ongoing struggles and difficulties.",2349,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCMCaseManagementReport,Gulf Coast Center,intervention,Intervention Made,textarea,"The Field ‘intervention' refers to the various therapeutic techniques, strategies, or actions that a therapist employs to help clients address and work through their challenges. These interventions are designed to promote positive change, enhance coping skills, and facilitate personal growth. The specific interventions used can vary depending on the therapeutic approach, the goals of therapy, and the needs of the individual client. These can range from positive reinforcement and radical acceptance to cognitive-behavioral methods and solution-focused brief therapy. The interventions are the therapist’s way of assisting the client to proceed towards their therapeutic goals.",2350,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCMCaseManagementReport,Gulf Coast Center,response,Client Response,textarea,,2351,False,1.0,0.6618133640365562,0.8985440092109668,"missing_context, hidden_agent",response,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['response'], 'invalid_tokens': [], 'tokens': ['response']}",1.0,1.0,['response'],[],['response'],VALID,0.5,['response'],['response'],"['client', 'response']",PARTIAL,0.5643280148506165,MEDIUM,0.4750498652712376,Weak Match,1.5,False,False,False,True,True,False,False
NCMCaseManagementReport,Gulf Coast Center,plan,Plan,textarea,"This field describes the future steps or action strategies for the patient's treatment. This is not your overall treatment plan, but what the therapist hopes to accomplish and the actions they and/or the client would like to take between sessions.It describes the specific plans or actions that are intended for the client, based on their unique situations, feelings and thoughts. It involves outlining practical steps to be taken by the client regarding their situation and work in therapy like investigating job options, making appointments, adjusting medication adherence, working on recognizing cognitive distortions or practicing coping skills. It’s usually used for documenting the decisions made, proposed strategies, as well as steps for future engagement and sessions. It is also used for recording barriers in treatment as observed by the therapist and outlining the steps to overcome them.",2352,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCMCaseManagementReport,Gulf Coast Center,appointment,Next Appointment Date/Time,textarea,,2353,False,1.0,0.6599774900070355,0.8979932470021106,"partial_mismatch, temporal_mismatch",appointment,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['appointment'], 'invalid_tokens': [], 'tokens': ['appointment']}",1.0,1.0,['appointment'],[],['appointment'],VALID,0.25,['appointment'],['appointment'],"['next', 'date', 'time', 'appointment']",LOW,0.7023829221725464,MEDIUM,0.41420871118423874,Weak Match,1.5,False,False,True,False,False,True,False
NewAllianceCrisisMCRreport,New Alliance,crisis_title,Crisis (Non-ITA) Services Progress Note,checkbox,,2380,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewAllianceCrisisMCRreport,New Alliance,nature,,checkbox,,2381,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewAllianceCrisisMCRreport,New Alliance,nature_text,,textarea,,2382,False,0.7,0.3194498239517973,0.5858349471855391,"title_missing, hard_mismatch",nature text,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['nature', 'text'], 'invalid_tokens': [], 'tokens': ['nature', 'text']}",1.0,1.0,"['nature', 'text']",[],"['nature', 'text']",VALID,0.0,[],"['nature', 'text']",['nan'],LOW,0.13286590576171875,LOW,-0.06803315925572767,Uncertain,0.5,True,True,False,False,False,False,False
NewAllianceCrisisMCRreport,New Alliance,eval_title,Evaluation/Assessment,checkbox,,2383,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewAllianceCrisisMCRreport,New Alliance,men_stat,,checkbox,,2384,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewAllianceCrisisMCRreport,New Alliance,men_stat_text,,textarea,,2385,False,0.7,0.30674536734211527,0.5820236102026345,"title_missing, hard_mismatch",men stat text,"{'token_valid_ratio': 1.0, 'char_valid_ratio': 1.0, 'valid_tokens': ['men', 'stat', 'text'], 'invalid_tokens': [], 'tokens': ['men', 'stat', 'text']}",1.0,1.0,"['men', 'stat', 'text']",[],"['men', 'stat', 'text']",VALID,0.0,[],"['text', 'man', 'stat']",['nan'],LOW,0.1286943405866623,LOW,-0.1062097827796114,Uncertain,0.3333333333333333,True,True,False,False,False,False,False
NewAllianceCrisisMCRreport,New Alliance,plan_title,Plan,checkbox,,2386,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewAllianceCrisisMCRreport,New Alliance,req_description,,checkbox,,2387,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewAllianceCrisisMCRreport,New Alliance,req_description_text,,textarea,,2388,False,0.36669999999999997,0.3056666680160925,0.3483900004048277,"title_missing, hard_mismatch, token_validity_issues",req description text,"{'token_valid_ratio': 0.6667, 'char_valid_ratio': 0.8333, 'valid_tokens': ['description', 'text'], 'invalid_tokens': ['req'], 'tokens': ['req', 'description', 'text']}",0.6667,0.8333,"['description', 'text']",['req'],"['req', 'description', 'text']",INVALID,0.0,[],"['description', 'req', 'text']",['nan'],LOW,0.0684155747294426,LOW,-0.049526681342467654,Uncertain,0.3333333333333333,True,True,False,False,False,False,True
NewalliancecrisisReport,New Alliance,data,DATA - Provide a description of the content of service encounter.,checkbox,"The Field ‘data' contains the main topics covered in the session. This field is like a summary of the session and can cover a wide array of topics, but should focus primarily on the topics discussed, and less on things outside the session such as planning and homework. Most likely will contain the topics brought up by the client, interactions between therapist and client, client’s state and treatment goals.",2389,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
